"","Contract.Number","Plan.ID","SSA.State.County.Code","FIPS.State.County.Code","State","County","Enrollment","Year"
"1748","H5793",12,7010,9003,"CT","Hartford",438,"2021"
"1749","H5793",12,7020,9005,"CT","Litchfield",91,"2021"
"1750","H5793",12,7030,9007,"CT","Middlesex",45,"2021"
"1751","H5793",12,7040,9009,"CT","New Haven",440,"2021"
"1752","H5793",12,7050,9011,"CT","New London",93,"2021"
"1753","H5793",12,7060,9013,"CT","Tolland",60,"2021"
"1754","H5793",12,7070,9015,"CT","Windham",45,"2021"
"1755","H5793",17,7000,9001,"CT","Fairfield",789,"2021"
"1756","H5793",17,7010,9003,"CT","Hartford",1152,"2021"
"1757","H5793",17,7020,9005,"CT","Litchfield",211,"2021"
"1758","H5793",17,7030,9007,"CT","Middlesex",130,"2021"
"1759","H5793",17,7040,9009,"CT","New Haven",1159,"2021"
"1760","H5793",17,7050,9011,"CT","New London",235,"2021"
"1761","H5793",17,7060,9013,"CT","Tolland",74,"2021"
"1762","H5793",17,7070,9015,"CT","Windham",112,"2021"
"1763","H5854",7,7010,9003,"CT","Hartford",438,"2021"
"1764","H5854",8,7000,9001,"CT","Fairfield",818,"2021"
"1765","H5854",8,7010,9003,"CT","Hartford",1185,"2021"
"1766","H5854",8,7020,9005,"CT","Litchfield",220,"2021"
"1767","H5854",8,7030,9007,"CT","Middlesex",186,"2021"
"1768","H5854",8,7040,9009,"CT","New Haven",1361,"2021"
"1769","H5854",8,7050,9011,"CT","New London",194,"2021"
"1770","H5854",8,7060,9013,"CT","Tolland",107,"2021"
"1771","H5854",8,7070,9015,"CT","Windham",112,"2021"
"1772","H5854",9,7000,9001,"CT","Fairfield",397,"2021"
"1773","H5854",9,7020,9005,"CT","Litchfield",91,"2021"
"1774","H5854",9,7030,9007,"CT","Middlesex",37,"2021"
"1775","H5854",9,7040,9009,"CT","New Haven",481,"2021"
"1776","H5854",9,7070,9015,"CT","Windham",33,"2021"
"1777","H5854",10,7000,9001,"CT","Fairfield",1883,"2021"
"1778","H5854",10,7010,9003,"CT","Hartford",2103,"2021"
"1779","H5854",10,7020,9005,"CT","Litchfield",655,"2021"
"1780","H5854",10,7030,9007,"CT","Middlesex",622,"2021"
"1781","H5854",10,7040,9009,"CT","New Haven",3457,"2021"
"1782","H5854",10,7070,9015,"CT","Windham",285,"2021"
"1783","H5854",11,7000,9001,"CT","Fairfield",370,"2021"
"1784","H5854",11,7010,9003,"CT","Hartford",556,"2021"
"1785","H5854",11,7020,9005,"CT","Litchfield",125,"2021"
"1786","H5854",11,7030,9007,"CT","Middlesex",111,"2021"
"1787","H5854",11,7040,9009,"CT","New Haven",690,"2021"
"1788","H5854",11,7050,9011,"CT","New London",315,"2021"
"1789","H5854",11,7060,9013,"CT","Tolland",129,"2021"
"1790","H5854",11,7070,9015,"CT","Windham",91,"2021"
"1791","H5854",12,7000,9001,"CT","Fairfield",33,"2021"
"1792","H5854",12,7010,9003,"CT","Hartford",35,"2021"
"1793","H5854",12,7040,9009,"CT","New Haven",24,"2021"
"1794","H5854",13,7000,9001,"CT","Fairfield",1462,"2021"
"1795","H5854",13,7010,9003,"CT","Hartford",3107,"2021"
"1796","H5854",13,7020,9005,"CT","Litchfield",476,"2021"
"1797","H5854",13,7030,9007,"CT","Middlesex",469,"2021"
"1798","H5854",13,7040,9009,"CT","New Haven",2982,"2021"
"1799","H5854",13,7050,9011,"CT","New London",457,"2021"
"1800","H5854",13,7060,9013,"CT","Tolland",283,"2021"
"1801","H5854",13,7070,9015,"CT","Windham",309,"2021"
"1802","H5854",14,7010,9003,"CT","Hartford",33,"2021"
"1803","H5854",14,7030,9007,"CT","Middlesex",30,"2021"
"1804","H5854",14,7040,9009,"CT","New Haven",16,"2021"
"1805","H5854",14,7060,9013,"CT","Tolland",16,"2021"
"1806","H5854",15,7040,9009,"CT","New Haven",595,"2021"
"1807","H6078",801,7000,9001,"CT","Fairfield",20,"2021"
"1808","H9572",802,7000,9001,"CT","Fairfield",26,"2021"
"1809","H9572",802,7010,9003,"CT","Hartford",12,"2021"
"1810","R7444",1,7000,9001,"CT","Fairfield",1271,"2021"
"1811","R7444",1,7010,9003,"CT","Hartford",1095,"2021"
"1812","R7444",1,7020,9005,"CT","Litchfield",316,"2021"
"1813","R7444",1,7030,9007,"CT","Middlesex",181,"2021"
"1814","R7444",1,7040,9009,"CT","New Haven",664,"2021"
"1815","R7444",1,7050,9011,"CT","New London",456,"2021"
"1816","R7444",1,7060,9013,"CT","Tolland",204,"2021"
"1817","R7444",1,7070,9015,"CT","Windham",284,"2021"
"1818","S0655",801,7010,9003,"CT","Hartford",15,"2021"
"1819","S2893",1,7000,9001,"CT","Fairfield",1801,"2021"
"1820","S2893",1,7010,9003,"CT","Hartford",1387,"2021"
"1821","S2893",1,7020,9005,"CT","Litchfield",477,"2021"
"1822","S2893",1,7030,9007,"CT","Middlesex",424,"2021"
"1823","S2893",1,7040,9009,"CT","New Haven",1620,"2021"
"1824","S2893",1,7050,9011,"CT","New London",540,"2021"
"1825","S2893",1,7060,9013,"CT","Tolland",231,"2021"
"1826","S2893",1,7070,9015,"CT","Windham",215,"2021"
"1827","S2893",3,7000,9001,"CT","Fairfield",534,"2021"
"1828","S2893",3,7010,9003,"CT","Hartford",388,"2021"
"1829","S2893",3,7020,9005,"CT","Litchfield",106,"2021"
"1830","S2893",3,7030,9007,"CT","Middlesex",107,"2021"
"1831","S2893",3,7040,9009,"CT","New Haven",494,"2021"
"1832","S2893",3,7050,9011,"CT","New London",152,"2021"
"1833","S2893",3,7060,9013,"CT","Tolland",62,"2021"
"1834","S2893",3,7070,9015,"CT","Windham",47,"2021"
"1835","S2893",801,7000,9001,"CT","Fairfield",114,"2021"
"1836","S2893",801,7010,9003,"CT","Hartford",414,"2021"
"1837","S2893",801,7020,9005,"CT","Litchfield",121,"2021"
"1838","S2893",801,7030,9007,"CT","Middlesex",72,"2021"
"1839","S2893",801,7040,9009,"CT","New Haven",132,"2021"
"1840","S2893",801,7050,9011,"CT","New London",186,"2021"
"1841","S2893",801,7060,9013,"CT","Tolland",44,"2021"
"1842","S2893",801,7070,9015,"CT","Windham",71,"2021"
"1843","S4501",804,7000,9001,"CT","Fairfield",95,"2021"
"1844","S4802",76,7000,9001,"CT","Fairfield",2511,"2021"
"1845","S4802",76,7010,9003,"CT","Hartford",2538,"2021"
"1846","S4802",76,7020,9005,"CT","Litchfield",736,"2021"
"1847","S4802",76,7030,9007,"CT","Middlesex",455,"2021"
"1848","S4802",76,7040,9009,"CT","New Haven",2722,"2021"
"1849","S4802",76,7050,9011,"CT","New London",1151,"2021"
"1850","S4802",76,7060,9013,"CT","Tolland",318,"2021"
"1851","S4802",76,7070,9015,"CT","Windham",520,"2021"
"1852","S4802",77,7000,9001,"CT","Fairfield",12,"2021"
"1853","S4802",77,7040,9009,"CT","New Haven",12,"2021"
"1854","S4802",137,7000,9001,"CT","Fairfield",3362,"2021"
"1855","S4802",137,7010,9003,"CT","Hartford",1777,"2021"
"1856","S4802",137,7020,9005,"CT","Litchfield",727,"2021"
"1857","S4802",137,7030,9007,"CT","Middlesex",439,"2021"
"1858","S4802",137,7040,9009,"CT","New Haven",1677,"2021"
"1859","S4802",137,7050,9011,"CT","New London",688,"2021"
"1860","S4802",137,7060,9013,"CT","Tolland",354,"2021"
"1861","S4802",137,7070,9015,"CT","Windham",219,"2021"
"1862","S4802",171,7000,9001,"CT","Fairfield",1347,"2021"
"1863","S4802",171,7010,9003,"CT","Hartford",807,"2021"
"1864","S4802",171,7020,9005,"CT","Litchfield",401,"2021"
"1865","S4802",171,7030,9007,"CT","Middlesex",235,"2021"
"1866","S4802",171,7040,9009,"CT","New Haven",900,"2021"
"1867","S4802",171,7050,9011,"CT","New London",380,"2021"
"1868","S4802",171,7060,9013,"CT","Tolland",125,"2021"
"1869","S4802",171,7070,9015,"CT","Windham",226,"2021"
"1870","S5552",4,7000,9001,"CT","Fairfield",47,"2021"
"1871","S5552",4,7010,9003,"CT","Hartford",12,"2021"
"1872","S5552",4,7040,9009,"CT","New Haven",25,"2021"
"1873","S5601",4,7000,9001,"CT","Fairfield",10033,"2021"
"1874","S5601",4,7010,9003,"CT","Hartford",9275,"2021"
"1875","S5601",4,7020,9005,"CT","Litchfield",2525,"2021"
"1876","S5601",4,7030,9007,"CT","Middlesex",1588,"2021"
"1877","S5601",4,7040,9009,"CT","New Haven",9584,"2021"
"1878","S5601",4,7050,9011,"CT","New London",3301,"2021"
"1879","S5601",4,7060,9013,"CT","Tolland",1138,"2021"
"1880","S5601",4,7070,9015,"CT","Windham",1407,"2021"
"1881","S5601",5,7000,9001,"CT","Fairfield",396,"2021"
"1882","S5601",5,7010,9003,"CT","Hartford",253,"2021"
"1883","S5601",5,7020,9005,"CT","Litchfield",97,"2021"
"1884","S5601",5,7030,9007,"CT","Middlesex",56,"2021"
"1885","S5601",5,7040,9009,"CT","New Haven",303,"2021"
"1886","S5601",5,7050,9011,"CT","New London",89,"2021"
"1887","S5601",5,7060,9013,"CT","Tolland",43,"2021"
"1888","S5601",5,7070,9015,"CT","Windham",34,"2021"
"1889","S5601",6,7000,9001,"CT","Fairfield",115,"2021"
"1890","S5601",6,7010,9003,"CT","Hartford",24,"2021"
"1891","S5601",6,7020,9005,"CT","Litchfield",11,"2021"
"1892","S5601",6,7040,9009,"CT","New Haven",48,"2021"
"1893","S5601",22,7000,9001,"CT","Fairfield",55,"2021"
"1894","S5601",22,7010,9003,"CT","Hartford",46,"2021"
"1895","S5601",22,7020,9005,"CT","Litchfield",13,"2021"
"1896","S5601",22,7040,9009,"CT","New Haven",52,"2021"
"1897","S5601",22,7050,9011,"CT","New London",15,"2021"
"1898","S5601",177,7000,9001,"CT","Fairfield",2472,"2021"
"1899","S5601",177,7010,9003,"CT","Hartford",1320,"2021"
"1900","S5601",177,7020,9005,"CT","Litchfield",523,"2021"
"1901","S5601",177,7030,9007,"CT","Middlesex",283,"2021"
"1902","S5601",177,7040,9009,"CT","New Haven",1304,"2021"
"1903","S5601",177,7050,9011,"CT","New London",541,"2021"
"1904","S5601",177,7060,9013,"CT","Tolland",221,"2021"
"1905","S5601",177,7070,9015,"CT","Windham",232,"2021"
"1906","S5601",186,7000,9001,"CT","Fairfield",20,"2021"
"1907","S5601",801,7000,9001,"CT","Fairfield",399,"2021"
"1908","S5601",801,7010,9003,"CT","Hartford",137,"2021"
"1909","S5601",801,7020,9005,"CT","Litchfield",74,"2021"
"1910","S5601",801,7030,9007,"CT","Middlesex",18,"2021"
"1911","S5601",801,7040,9009,"CT","New Haven",176,"2021"
"1912","S5601",801,7050,9011,"CT","New London",28,"2021"
"1913","S5601",805,7000,9001,"CT","Fairfield",1144,"2021"
"1914","S5601",805,7010,9003,"CT","Hartford",680,"2021"
"1915","S5601",805,7020,9005,"CT","Litchfield",199,"2021"
"1916","S5601",805,7030,9007,"CT","Middlesex",183,"2021"
"1917","S5601",805,7040,9009,"CT","New Haven",551,"2021"
"1918","S5601",805,7050,9011,"CT","New London",1209,"2021"
"1919","S5601",805,7060,9013,"CT","Tolland",121,"2021"
"1920","S5601",805,7070,9015,"CT","Windham",126,"2021"
"1921","S5601",807,7000,9001,"CT","Fairfield",66,"2021"
"1922","S5601",807,7010,9003,"CT","Hartford",15,"2021"
"1923","S5601",807,7030,9007,"CT","Middlesex",56,"2021"
"1924","S5601",807,7040,9009,"CT","New Haven",37,"2021"
"1925","S5601",807,7050,9011,"CT","New London",33,"2021"
"1926","S5601",807,7070,9015,"CT","Windham",23,"2021"
"1927","S5601",811,7000,9001,"CT","Fairfield",1103,"2021"
"1928","S5601",811,7010,9003,"CT","Hartford",176,"2021"
"1929","S5601",811,7020,9005,"CT","Litchfield",218,"2021"
"1930","S5601",811,7030,9007,"CT","Middlesex",90,"2021"
"1931","S5601",811,7040,9009,"CT","New Haven",486,"2021"
"1932","S5601",811,7050,9011,"CT","New London",94,"2021"
"1933","S5601",811,7060,9013,"CT","Tolland",17,"2021"
"1934","S5601",811,7070,9015,"CT","Windham",16,"2021"
"1935","S5601",813,7000,9001,"CT","Fairfield",292,"2021"
"1936","S5601",813,7010,9003,"CT","Hartford",22,"2021"
"1937","S5601",813,7020,9005,"CT","Litchfield",16,"2021"
"1938","S5601",813,7040,9009,"CT","New Haven",57,"2021"
"1939","S5601",816,7000,9001,"CT","Fairfield",82,"2021"
"1940","S5601",816,7010,9003,"CT","Hartford",140,"2021"
"1941","S5601",816,7020,9005,"CT","Litchfield",18,"2021"
"1942","S5601",816,7030,9007,"CT","Middlesex",43,"2021"
"1943","S5601",816,7040,9009,"CT","New Haven",233,"2021"
"1944","S5601",816,7050,9011,"CT","New London",55,"2021"
"1945","S5601",816,7060,9013,"CT","Tolland",18,"2021"
"1946","S5601",816,7070,9015,"CT","Windham",14,"2021"
"1947","S5601",818,7000,9001,"CT","Fairfield",186,"2021"
"1948","S5601",818,7010,9003,"CT","Hartford",74,"2021"
"1949","S5601",818,7020,9005,"CT","Litchfield",47,"2021"
"1950","S5601",818,7030,9007,"CT","Middlesex",184,"2021"
"1951","S5601",818,7040,9009,"CT","New Haven",3516,"2021"
"1952","S5601",818,7050,9011,"CT","New London",50,"2021"
"1953","S5601",820,7000,9001,"CT","Fairfield",112,"2021"
"1954","S5601",820,7010,9003,"CT","Hartford",26,"2021"
"1955","S5601",820,7020,9005,"CT","Litchfield",13,"2021"
"1956","S5601",820,7040,9009,"CT","New Haven",59,"2021"
"1957","S5601",820,7050,9011,"CT","New London",12,"2021"
"1958","S5617",8,7000,9001,"CT","Fairfield",827,"2021"
"1959","S5617",8,7010,9003,"CT","Hartford",828,"2021"
"1960","S5617",8,7020,9005,"CT","Litchfield",182,"2021"
"1961","S5617",8,7030,9007,"CT","Middlesex",154,"2021"
"1962","S5617",8,7040,9009,"CT","New Haven",850,"2021"
"1963","S5617",8,7050,9011,"CT","New London",323,"2021"
"1964","S5617",8,7060,9013,"CT","Tolland",99,"2021"
"1965","S5617",8,7070,9015,"CT","Windham",143,"2021"
"1966","S5617",13,7000,9001,"CT","Fairfield",31,"2021"
"1967","S5617",13,7040,9009,"CT","New Haven",14,"2021"
"1968","S5617",247,7000,9001,"CT","Fairfield",497,"2021"
"1969","S5617",247,7010,9003,"CT","Hartford",301,"2021"
"1970","S5617",247,7020,9005,"CT","Litchfield",127,"2021"
"1971","S5617",247,7030,9007,"CT","Middlesex",91,"2021"
"1972","S5617",247,7040,9009,"CT","New Haven",309,"2021"
"1973","S5617",247,7050,9011,"CT","New London",118,"2021"
"1974","S5617",247,7060,9013,"CT","Tolland",59,"2021"
"1975","S5617",247,7070,9015,"CT","Windham",35,"2021"
"1976","S5617",281,7000,9001,"CT","Fairfield",524,"2021"
"1977","S5617",281,7010,9003,"CT","Hartford",238,"2021"
"1978","S5617",281,7020,9005,"CT","Litchfield",138,"2021"
"1979","S5617",281,7030,9007,"CT","Middlesex",74,"2021"
"1980","S5617",281,7040,9009,"CT","New Haven",250,"2021"
"1981","S5617",281,7050,9011,"CT","New London",128,"2021"
"1982","S5617",281,7060,9013,"CT","Tolland",70,"2021"
"1983","S5617",281,7070,9015,"CT","Windham",46,"2021"
"1984","S5617",801,7000,9001,"CT","Fairfield",147,"2021"
"1985","S5617",801,7010,9003,"CT","Hartford",59,"2021"
"1986","S5617",801,7020,9005,"CT","Litchfield",14,"2021"
"1987","S5617",801,7040,9009,"CT","New Haven",19,"2021"
"1988","S5617",801,7050,9011,"CT","New London",11,"2021"
"1989","S5617",805,7000,9001,"CT","Fairfield",26,"2021"
"1990","S5617",805,7010,9003,"CT","Hartford",547,"2021"
"1991","S5617",805,7020,9005,"CT","Litchfield",28,"2021"
"1992","S5617",805,7030,9007,"CT","Middlesex",19,"2021"
"1993","S5617",805,7040,9009,"CT","New Haven",33,"2021"
"1994","S5617",805,7050,9011,"CT","New London",16,"2021"
"1995","S5617",805,7060,9013,"CT","Tolland",55,"2021"
"1996","S5660",105,7000,9001,"CT","Fairfield",785,"2021"
"1997","S5660",105,7010,9003,"CT","Hartford",690,"2021"
"1998","S5660",105,7020,9005,"CT","Litchfield",189,"2021"
"1999","S5660",105,7030,9007,"CT","Middlesex",157,"2021"
"2000","S5660",105,7040,9009,"CT","New Haven",624,"2021"
"2001","S5660",105,7050,9011,"CT","New London",266,"2021"
"2002","S5660",105,7060,9013,"CT","Tolland",87,"2021"
"2003","S5660",105,7070,9015,"CT","Windham",98,"2021"
"2004","S5660",206,7000,9001,"CT","Fairfield",188,"2021"
"2005","S5660",206,7010,9003,"CT","Hartford",89,"2021"
"2006","S5660",206,7020,9005,"CT","Litchfield",23,"2021"
"2007","S5660",206,7030,9007,"CT","Middlesex",29,"2021"
"2008","S5660",206,7040,9009,"CT","New Haven",107,"2021"
"2009","S5660",206,7050,9011,"CT","New London",35,"2021"
"2010","S5660",206,7060,9013,"CT","Tolland",16,"2021"
"2011","S5660",206,7070,9015,"CT","Windham",26,"2021"
"2012","S5660",219,7000,9001,"CT","Fairfield",714,"2021"
"2013","S5660",219,7010,9003,"CT","Hartford",508,"2021"
"2014","S5660",219,7020,9005,"CT","Litchfield",140,"2021"
"2015","S5660",219,7030,9007,"CT","Middlesex",111,"2021"
"2016","S5660",219,7040,9009,"CT","New Haven",492,"2021"
"2017","S5660",219,7050,9011,"CT","New London",208,"2021"
"2018","S5660",219,7060,9013,"CT","Tolland",99,"2021"
"2019","S5660",219,7070,9015,"CT","Windham",59,"2021"
"2020","S5660",801,7000,9001,"CT","Fairfield",8223,"2021"
"2021","S5660",801,7010,9003,"CT","Hartford",7369,"2021"
"2022","S5660",801,7020,9005,"CT","Litchfield",2083,"2021"
"2023","S5660",801,7030,9007,"CT","Middlesex",2120,"2021"
"2024","S5660",801,7040,9009,"CT","New Haven",7179,"2021"
"2025","S5660",801,7050,9011,"CT","New London",3866,"2021"
"2026","S5660",801,7060,9013,"CT","Tolland",1451,"2021"
"2027","S5660",801,7070,9015,"CT","Windham",936,"2021"
"2028","S5660",802,7000,9001,"CT","Fairfield",11,"2021"
"2029","S5660",803,7000,9001,"CT","Fairfield",14,"2021"
"2030","S5660",803,7010,9003,"CT","Hartford",20,"2021"
"2031","S5660",803,7040,9009,"CT","New Haven",11,"2021"
"2032","S5660",806,7000,9001,"CT","Fairfield",29,"2021"
"2033","S5660",806,7010,9003,"CT","Hartford",412,"2021"
"2034","S5660",806,7020,9005,"CT","Litchfield",153,"2021"
"2035","S5660",806,7030,9007,"CT","Middlesex",28,"2021"
"2036","S5660",806,7040,9009,"CT","New Haven",151,"2021"
"2037","S5660",806,7050,9011,"CT","New London",20,"2021"
"2038","S5660",806,7070,9015,"CT","Windham",11,"2021"
"2039","S5768",126,7000,9001,"CT","Fairfield",892,"2021"
"2040","S5768",126,7010,9003,"CT","Hartford",654,"2021"
"2041","S5768",126,7020,9005,"CT","Litchfield",229,"2021"
"2042","S5768",126,7030,9007,"CT","Middlesex",145,"2021"
"2043","S5768",126,7040,9009,"CT","New Haven",642,"2021"
"2044","S5768",126,7050,9011,"CT","New London",214,"2021"
"2045","S5768",126,7060,9013,"CT","Tolland",102,"2021"
"2046","S5768",126,7070,9015,"CT","Windham",108,"2021"
"2047","S5805",1,7000,9001,"CT","Fairfield",15,"2021"
"2048","S5805",803,7000,9001,"CT","Fairfield",14,"2021"
"2049","S5810",36,7000,9001,"CT","Fairfield",1741,"2021"
"2050","S5810",36,7010,9003,"CT","Hartford",1886,"2021"
"2051","S5810",36,7020,9005,"CT","Litchfield",477,"2021"
"2052","S5810",36,7030,9007,"CT","Middlesex",319,"2021"
"2053","S5810",36,7040,9009,"CT","New Haven",1744,"2021"
"2054","S5810",36,7050,9011,"CT","New London",658,"2021"
"2055","S5810",36,7060,9013,"CT","Tolland",210,"2021"
"2056","S5810",36,7070,9015,"CT","Windham",274,"2021"
"2057","S5810",37,7000,9001,"CT","Fairfield",11,"2021"
"2058","S5810",276,7000,9001,"CT","Fairfield",1466,"2021"
"2059","S5810",276,7010,9003,"CT","Hartford",943,"2021"
"2060","S5810",276,7020,9005,"CT","Litchfield",287,"2021"
"2061","S5810",276,7030,9007,"CT","Middlesex",221,"2021"
"2062","S5810",276,7040,9009,"CT","New Haven",1065,"2021"
"2063","S5810",276,7050,9011,"CT","New London",367,"2021"
"2064","S5810",276,7060,9013,"CT","Tolland",172,"2021"
"2065","S5810",276,7070,9015,"CT","Windham",127,"2021"
"2066","S5820",2,7000,9001,"CT","Fairfield",11677,"2021"
"2067","S5820",2,7010,9003,"CT","Hartford",7380,"2021"
"2068","S5820",2,7020,9005,"CT","Litchfield",2431,"2021"
"2069","S5820",2,7030,9007,"CT","Middlesex",1837,"2021"
"2070","S5820",2,7040,9009,"CT","New Haven",7220,"2021"
"2071","S5820",2,7050,9011,"CT","New London",2296,"2021"
"2072","S5820",2,7060,9013,"CT","Tolland",1359,"2021"
"2073","S5820",2,7070,9015,"CT","Windham",937,"2021"
"2074","S5820",803,7010,9003,"CT","Hartford",20,"2021"
"2075","S5820",803,7030,9007,"CT","Middlesex",12,"2021"
"2076","S5820",814,7000,9001,"CT","Fairfield",19,"2021"
"2077","S5820",814,7010,9003,"CT","Hartford",93,"2021"
"2078","S5884",102,7000,9001,"CT","Fairfield",3301,"2021"
"2079","S5884",102,7010,9003,"CT","Hartford",3474,"2021"
"2080","S5884",102,7020,9005,"CT","Litchfield",879,"2021"
"2081","S5884",102,7030,9007,"CT","Middlesex",631,"2021"
"2082","S5884",102,7040,9009,"CT","New Haven",3524,"2021"
"2083","S5884",102,7050,9011,"CT","New London",1377,"2021"
"2084","S5884",102,7060,9013,"CT","Tolland",393,"2021"
"2085","S5884",102,7070,9015,"CT","Windham",604,"2021"
"2086","S5884",149,7000,9001,"CT","Fairfield",2121,"2021"
"2087","S5884",149,7010,9003,"CT","Hartford",1729,"2021"
"2088","S5884",149,7020,9005,"CT","Litchfield",639,"2021"
"2089","S5884",149,7030,9007,"CT","Middlesex",434,"2021"
"2090","S5884",149,7040,9009,"CT","New Haven",1598,"2021"
"2091","S5884",149,7050,9011,"CT","New London",621,"2021"
"2092","S5884",149,7060,9013,"CT","Tolland",255,"2021"
"2093","S5884",149,7070,9015,"CT","Windham",305,"2021"
"2094","S5884",182,7000,9001,"CT","Fairfield",1670,"2021"
"2095","S5884",182,7010,9003,"CT","Hartford",1129,"2021"
"2096","S5884",182,7020,9005,"CT","Litchfield",490,"2021"
"2097","S5884",182,7030,9007,"CT","Middlesex",339,"2021"
"2098","S5884",182,7040,9009,"CT","New Haven",1110,"2021"
"2099","S5884",182,7050,9011,"CT","New London",546,"2021"
"2100","S5884",182,7060,9013,"CT","Tolland",162,"2021"
"2101","S5884",182,7070,9015,"CT","Windham",310,"2021"
"2102","S5884",834,7000,9001,"CT","Fairfield",23,"2021"
"2103","S5884",834,7010,9003,"CT","Hartford",137,"2021"
"2104","S5884",834,7040,9009,"CT","New Haven",40,"2021"
"2105","S5921",348,7000,9001,"CT","Fairfield",5527,"2021"
"2106","S5921",348,7010,9003,"CT","Hartford",4497,"2021"
"2107","S5921",348,7020,9005,"CT","Litchfield",1264,"2021"
"2108","S5921",348,7030,9007,"CT","Middlesex",921,"2021"
"2109","S5921",348,7040,9009,"CT","New Haven",4454,"2021"
"2110","S5921",348,7050,9011,"CT","New London",1718,"2021"
"2111","S5921",348,7060,9013,"CT","Tolland",715,"2021"
"2112","S5921",348,7070,9015,"CT","Windham",713,"2021"
"2113","S5921",385,7000,9001,"CT","Fairfield",3395,"2021"
"2114","S5921",385,7010,9003,"CT","Hartford",2031,"2021"
"2115","S5921",385,7020,9005,"CT","Litchfield",673,"2021"
"2116","S5921",385,7030,9007,"CT","Middlesex",568,"2021"
"2117","S5921",385,7040,9009,"CT","New Haven",1938,"2021"
"2118","S5921",385,7050,9011,"CT","New London",648,"2021"
"2119","S5921",385,7060,9013,"CT","Tolland",439,"2021"
"2120","S5921",385,7070,9015,"CT","Windham",242,"2021"
"2121","S5921",802,7040,9009,"CT","New Haven",40,"2021"
"2122","S5960",801,7000,9001,"CT","Fairfield",33,"2021"
"2123","S5960",801,7040,9009,"CT","New Haven",20,"2021"
"2124","S5966",803,7000,9001,"CT","Fairfield",369,"2021"
"2125","S5966",803,7010,9003,"CT","Hartford",51,"2021"
"2126","S5966",803,7020,9005,"CT","Litchfield",52,"2021"
"2127","S5966",803,7030,9007,"CT","Middlesex",21,"2021"
"2128","S5966",803,7040,9009,"CT","New Haven",114,"2021"
"2129","S5966",803,7050,9011,"CT","New London",16,"2021"
"2130","S5983",4,7000,9001,"CT","Fairfield",54,"2021"
"2131","S5983",4,7010,9003,"CT","Hartford",17,"2021"
"2132","S5983",4,7040,9009,"CT","New Haven",23,"2021"
"2133","S7126",2,7000,9001,"CT","Fairfield",70,"2021"
"2134","S7126",2,7010,9003,"CT","Hartford",39,"2021"
"2135","S7126",2,7020,9005,"CT","Litchfield",15,"2021"
"2136","S7126",2,7040,9009,"CT","New Haven",48,"2021"
"2137","S7126",2,7050,9011,"CT","New London",21,"2021"
"2138","S7126",72,7000,9001,"CT","Fairfield",332,"2021"
"2139","S7126",72,7010,9003,"CT","Hartford",203,"2021"
"2140","S7126",72,7020,9005,"CT","Litchfield",77,"2021"
"2141","S7126",72,7030,9007,"CT","Middlesex",129,"2021"
"2142","S7126",72,7040,9009,"CT","New Haven",264,"2021"
"2143","S7126",72,7050,9011,"CT","New London",73,"2021"
"2144","S7126",72,7060,9013,"CT","Tolland",30,"2021"
"2145","S7126",72,7070,9015,"CT","Windham",49,"2021"
"2146","S7694",2,7000,9001,"CT","Fairfield",1446,"2021"
"2147","S7694",2,7010,9003,"CT","Hartford",1376,"2021"
"2148","S7694",2,7020,9005,"CT","Litchfield",339,"2021"
"2149","S7694",2,7030,9007,"CT","Middlesex",214,"2021"
"2150","S7694",2,7040,9009,"CT","New Haven",1410,"2021"
"2151","S7694",2,7050,9011,"CT","New London",577,"2021"
"2152","S7694",2,7060,9013,"CT","Tolland",173,"2021"
"2153","S7694",2,7070,9015,"CT","Windham",242,"2021"
"2154","S7694",3,7000,9001,"CT","Fairfield",25,"2021"
"2155","S7694",3,7010,9003,"CT","Hartford",11,"2021"
"2156","S7694",121,7000,9001,"CT","Fairfield",13,"2021"
"2157","S7694",125,7000,9001,"CT","Fairfield",1859,"2021"
"2158","S7694",125,7010,9003,"CT","Hartford",702,"2021"
"2159","S7694",125,7020,9005,"CT","Litchfield",387,"2021"
"2160","S7694",125,7030,9007,"CT","Middlesex",167,"2021"
"2161","S7694",125,7040,9009,"CT","New Haven",1131,"2021"
"2162","S7694",125,7050,9011,"CT","New London",331,"2021"
"2163","S7694",125,7060,9013,"CT","Tolland",109,"2021"
"2164","S7694",125,7070,9015,"CT","Windham",125,"2021"
"2165","S7694",803,7000,9001,"CT","Fairfield",178,"2021"
"2166","S7694",803,7010,9003,"CT","Hartford",35,"2021"
"2167","S7694",803,7020,9005,"CT","Litchfield",26,"2021"
"2168","S7694",803,7030,9007,"CT","Middlesex",25,"2021"
"2169","S7694",803,7040,9009,"CT","New Haven",147,"2021"
"2170","S7694",803,7050,9011,"CT","New London",19,"2021"
"2171","S7694",805,7000,9001,"CT","Fairfield",47,"2021"
"2172","S8841",803,7000,9001,"CT","Fairfield",140,"2021"
"2173","S8841",803,7010,9003,"CT","Hartford",94,"2021"
"2174","S8841",803,7020,9005,"CT","Litchfield",43,"2021"
"2175","S8841",803,7030,9007,"CT","Middlesex",36,"2021"
"2176","S8841",803,7040,9009,"CT","New Haven",93,"2021"
"2177","S8841",803,7050,9011,"CT","New London",67,"2021"
"2178","S8841",803,7060,9013,"CT","Tolland",22,"2021"
"2179","S8841",810,7000,9001,"CT","Fairfield",12,"2021"
