Contract.Number,Plan.ID,SSA.State.County.Code,FIPS.State.County.Code,State,County,Enrollment,Year
H5528,807,7000,9001,CT,Fairfield,*,2020
H5528,807,7010,9003,CT,Hartford,*,2020
H5528,807,7020,9005,CT,Litchfield,*,2020
H5528,807,7030,9007,CT,Middlesex,*,2020
H5528,807,7040,9009,CT,New Haven,*,2020
H5528,807,7050,9011,CT,New London,*,2020
H5528,807,7060,9013,CT,Tolland,*,2020
H5528,807,7070,9015,CT,Windham,*,2020
H5533,801,7000,9001,CT,Fairfield,*,2020
H5533,801,7010,9003,CT,Hartford,*,2020
H5533,801,7020,9005,CT,Litchfield,*,2020
H5533,801,7030,9007,CT,Middlesex,*,2020
H5533,801,7040,9009,CT,New Haven,*,2020
H5533,801,7050,9011,CT,New London,*,2020
H5533,801,7060,9013,CT,Tolland,*,2020
H5533,801,7070,9015,CT,Windham,*,2020
H5533,802,7000,9001,CT,Fairfield,*,2020
H5533,802,7010,9003,CT,Hartford,*,2020
H5533,802,7020,9005,CT,Litchfield,*,2020
H5533,802,7030,9007,CT,Middlesex,*,2020
H5533,802,7040,9009,CT,New Haven,*,2020
H5533,802,7050,9011,CT,New London,*,2020
H5533,802,7060,9013,CT,Tolland,*,2020
H5533,802,7070,9015,CT,Windham,*,2020
H5533,803,7000,9001,CT,Fairfield,*,2020
H5533,803,7010,9003,CT,Hartford,*,2020
H5533,803,7020,9005,CT,Litchfield,*,2020
H5533,803,7030,9007,CT,Middlesex,*,2020
H5533,803,7040,9009,CT,New Haven,*,2020
H5533,803,7050,9011,CT,New London,*,2020
H5533,803,7060,9013,CT,Tolland,*,2020
H5533,803,7070,9015,CT,Windham,*,2020
H5549,3,7010,9003,CT,Hartford,*,2020
H5577,2,7000,9001,CT,Fairfield,*,2020
H5577,2,7040,9009,CT,New Haven,*,2020
H5577,5,7010,9003,CT,Hartford,*,2020
H5577,8,7000,9001,CT,Fairfield,*,2020
H5577,8,7010,9003,CT,Hartford,*,2020
H5577,8,7040,9009,CT,New Haven,*,2020
H5577,8,7050,9011,CT,New London,*,2020
H5577,14,7000,9001,CT,Fairfield,*,2020
H5577,17,7010,9003,CT,Hartford,*,2020
H5577,17,7040,9009,CT,New Haven,*,2020
H5577,31,7010,9003,CT,Hartford,*,2020
H5577,31,7040,9009,CT,New Haven,*,2020
H5577,36,7040,9009,CT,New Haven,*,2020
H5577,38,7040,9009,CT,New Haven,*,2020
H5591,3,7030,9007,CT,Middlesex,*,2020
H5591,6,7010,9003,CT,Hartford,*,2020
H5591,6,7060,9013,CT,Tolland,*,2020
H5593,801,7000,9001,CT,Fairfield,*,2020
H5593,801,7010,9003,CT,Hartford,*,2020
H5593,801,7020,9005,CT,Litchfield,*,2020
H5593,801,7030,9007,CT,Middlesex,*,2020
H5593,801,7040,9009,CT,New Haven,*,2020
H5593,801,7050,9011,CT,New London,*,2020
H5593,801,7060,9013,CT,Tolland,*,2020
H5593,801,7070,9015,CT,Windham,*,2020
H5593,802,7000,9001,CT,Fairfield,*,2020
H5593,802,7010,9003,CT,Hartford,*,2020
H5593,802,7020,9005,CT,Litchfield,*,2020
H5593,802,7030,9007,CT,Middlesex,*,2020
H5593,802,7040,9009,CT,New Haven,*,2020
H5593,802,7050,9011,CT,New London,*,2020
H5593,802,7060,9013,CT,Tolland,*,2020
H5593,802,7070,9015,CT,Windham,*,2020
H5593,803,7000,9001,CT,Fairfield,*,2020
H5593,803,7010,9003,CT,Hartford,*,2020
H5593,803,7020,9005,CT,Litchfield,*,2020
H5593,803,7030,9007,CT,Middlesex,*,2020
H5593,803,7040,9009,CT,New Haven,*,2020
H5593,803,7050,9011,CT,New London,*,2020
H5593,803,7060,9013,CT,Tolland,*,2020
H5593,803,7070,9015,CT,Windham,*,2020
H5619,49,7010,9003,CT,Hartford,*,2020
H5619,81,7040,9009,CT,New Haven,*,2020
H5619,89,7010,9003,CT,Hartford,*,2020
H5774,5,7040,9009,CT,New Haven,*,2020
H5774,22,7040,9009,CT,New Haven,*,2020
H5774,24,7000,9001,CT,Fairfield,*,2020
H5774,24,7010,9003,CT,Hartford,*,2020
H5774,27,7000,9001,CT,Fairfield,*,2020
H5774,27,7010,9003,CT,Hartford,*,2020
H5774,27,7040,9009,CT,New Haven,*,2020
H5774,28,7000,9001,CT,Fairfield,*,2020
H5774,28,7010,9003,CT,Hartford,*,2020
H5774,28,7020,9005,CT,Litchfield,*,2020
H5774,28,7040,9009,CT,New Haven,*,2020
H5774,31,7000,9001,CT,Fairfield,*,2020
H5774,31,7010,9003,CT,Hartford,*,2020
H5774,31,7040,9009,CT,New Haven,*,2020
H5774,31,7050,9011,CT,New London,*,2020
H5774,31,7070,9015,CT,Windham,*,2020
H5774,809,7040,9009,CT,New Haven,*,2020
H5793,1,7000,9001,CT,Fairfield,265,2020
H5793,1,7010,9003,CT,Hartford,842,2020
H5793,1,7020,9005,CT,Litchfield,441,2020
H5793,1,7030,9007,CT,Middlesex,*,2020
H5793,1,7040,9009,CT,New Haven,293,2020
H5793,1,7050,9011,CT,New London,*,2020
H5793,1,7060,9013,CT,Tolland,68,2020
H5793,1,7070,9015,CT,Windham,*,2020
H5793,10,7000,9001,CT,Fairfield,1611,2020
H5793,10,7010,9003,CT,Hartford,1238,2020
H5793,10,7020,9005,CT,Litchfield,462,2020
H5793,10,7030,9007,CT,Middlesex,53,2020
H5793,10,7040,9009,CT,New Haven,2473,2020
H5793,10,7050,9011,CT,New London,113,2020
H5793,10,7060,9013,CT,Tolland,139,2020
H5793,10,7070,9015,CT,Windham,38,2020
H5793,12,7000,9001,CT,Fairfield,262,2020
H5793,12,7010,9003,CT,Hartford,403,2020
H5793,12,7020,9005,CT,Litchfield,78,2020
H5793,12,7030,9007,CT,Middlesex,41,2020
H5793,12,7040,9009,CT,New Haven,431,2020
H5793,12,7050,9011,CT,New London,65,2020
H5793,12,7060,9013,CT,Tolland,50,2020
H5793,12,7070,9015,CT,Windham,29,2020
H5793,801,7000,9001,CT,Fairfield,*,2020
H5793,801,7010,9003,CT,Hartford,*,2020
H5793,801,7020,9005,CT,Litchfield,*,2020
H5793,801,7030,9007,CT,Middlesex,*,2020
H5793,801,7040,9009,CT,New Haven,*,2020
H5793,801,7050,9011,CT,New London,*,2020
H5793,801,7060,9013,CT,Tolland,*,2020
H5793,801,7070,9015,CT,Windham,*,2020
H5793,802,7000,9001,CT,Fairfield,*,2020
H5793,802,7010,9003,CT,Hartford,*,2020
H5793,802,7020,9005,CT,Litchfield,*,2020
H5793,802,7030,9007,CT,Middlesex,*,2020
H5793,802,7040,9009,CT,New Haven,*,2020
H5793,802,7050,9011,CT,New London,*,2020
H5793,802,7060,9013,CT,Tolland,*,2020
H5793,802,7070,9015,CT,Windham,*,2020
H5793,804,7000,9001,CT,Fairfield,*,2020
H5793,804,7010,9003,CT,Hartford,*,2020
H5793,804,7020,9005,CT,Litchfield,*,2020
H5793,804,7030,9007,CT,Middlesex,*,2020
H5793,804,7040,9009,CT,New Haven,*,2020
H5793,804,7050,9011,CT,New London,*,2020
H5793,804,7060,9013,CT,Tolland,*,2020
H5793,804,7070,9015,CT,Windham,*,2020
H5854,7,7000,9001,CT,Fairfield,*,2020
H5854,7,7010,9003,CT,Hartford,577,2020
H5854,8,7000,9001,CT,Fairfield,1274,2020
H5854,8,7010,9003,CT,Hartford,1986,2020
H5854,8,7020,9005,CT,Litchfield,367,2020
H5854,8,7030,9007,CT,Middlesex,305,2020
H5854,8,7040,9009,CT,New Haven,2214,2020
H5854,8,7050,9011,CT,New London,288,2020
H5854,8,7060,9013,CT,Tolland,220,2020
H5854,8,7070,9015,CT,Windham,197,2020
H5854,9,7000,9001,CT,Fairfield,490,2020
H5854,9,7010,9003,CT,Hartford,*,2020
H5854,9,7020,9005,CT,Litchfield,115,2020
H5854,9,7030,9007,CT,Middlesex,51,2020
H5854,9,7040,9009,CT,New Haven,612,2020
H5854,9,7070,9015,CT,Windham,42,2020
H5854,10,7000,9001,CT,Fairfield,1903,2020
H5854,10,7010,9003,CT,Hartford,2086,2020
H5854,10,7020,9005,CT,Litchfield,639,2020
H5854,10,7030,9007,CT,Middlesex,658,2020
H5854,10,7040,9009,CT,New Haven,3688,2020
H5854,10,7050,9011,CT,New London,*,2020
H5854,10,7060,9013,CT,Tolland,*,2020
H5854,10,7070,9015,CT,Windham,275,2020
H5854,11,7000,9001,CT,Fairfield,396,2020
H5854,11,7010,9003,CT,Hartford,794,2020
H5854,11,7020,9005,CT,Litchfield,144,2020
H5854,11,7030,9007,CT,Middlesex,135,2020
H5854,11,7040,9009,CT,New Haven,894,2020
H5854,11,7050,9011,CT,New London,369,2020
H5854,11,7060,9013,CT,Tolland,159,2020
H5854,11,7070,9015,CT,Windham,108,2020
H5854,12,7000,9001,CT,Fairfield,44,2020
H5854,12,7010,9003,CT,Hartford,33,2020
H5854,12,7020,9005,CT,Litchfield,*,2020
H5854,12,7030,9007,CT,Middlesex,*,2020
H5854,12,7040,9009,CT,New Haven,*,2020
H5854,12,7060,9013,CT,Tolland,*,2020
H5854,13,7000,9001,CT,Fairfield,1136,2020
H5854,13,7010,9003,CT,Hartford,2507,2020
H5854,13,7020,9005,CT,Litchfield,335,2020
H5854,13,7030,9007,CT,Middlesex,345,2020
H5854,13,7040,9009,CT,New Haven,2554,2020
H5854,13,7050,9011,CT,New London,336,2020
H5854,13,7060,9013,CT,Tolland,199,2020
H5854,13,7070,9015,CT,Windham,200,2020
H5854,14,7010,9003,CT,Hartford,*,2020
H5854,14,7030,9007,CT,Middlesex,*,2020
H5854,14,7040,9009,CT,New Haven,*,2020
H5854,14,7060,9013,CT,Tolland,*,2020
H5854,15,7030,9007,CT,Middlesex,*,2020
H5854,15,7040,9009,CT,New Haven,415,2020
H5854,15,7050,9011,CT,New London,*,2020
H5854,801,7000,9001,CT,Fairfield,*,2020
H5854,801,7010,9003,CT,Hartford,*,2020
H5854,801,7020,9005,CT,Litchfield,*,2020
H5854,801,7030,9007,CT,Middlesex,*,2020
H5854,801,7040,9009,CT,New Haven,*,2020
H5854,801,7050,9011,CT,New London,*,2020
H5854,801,7060,9013,CT,Tolland,*,2020
H5854,801,7070,9015,CT,Windham,*,2020
H5854,803,7000,9001,CT,Fairfield,*,2020
H5854,803,7010,9003,CT,Hartford,*,2020
H5854,803,7020,9005,CT,Litchfield,*,2020
H5854,803,7030,9007,CT,Middlesex,*,2020
H5854,803,7040,9009,CT,New Haven,*,2020
H5854,803,7050,9011,CT,New London,*,2020
H5854,803,7060,9013,CT,Tolland,*,2020
H5854,803,7070,9015,CT,Windham,*,2020
H5854,806,7000,9001,CT,Fairfield,*,2020
H5854,806,7010,9003,CT,Hartford,*,2020
H5854,806,7020,9005,CT,Litchfield,*,2020
H5854,806,7030,9007,CT,Middlesex,*,2020
H5854,806,7040,9009,CT,New Haven,*,2020
H5854,806,7050,9011,CT,New London,*,2020
H5854,806,7060,9013,CT,Tolland,*,2020
H5854,806,7070,9015,CT,Windham,*,2020
H5854,807,7000,9001,CT,Fairfield,*,2020
H5854,807,7010,9003,CT,Hartford,*,2020
H5854,807,7020,9005,CT,Litchfield,*,2020
H5854,807,7030,9007,CT,Middlesex,*,2020
H5854,807,7040,9009,CT,New Haven,*,2020
H5854,807,7050,9011,CT,New London,*,2020
H5854,807,7060,9013,CT,Tolland,*,2020
H5854,807,7070,9015,CT,Windham,*,2020
H5854,808,7000,9001,CT,Fairfield,*,2020
H5854,808,7010,9003,CT,Hartford,*,2020
H5854,808,7020,9005,CT,Litchfield,*,2020
H5854,808,7030,9007,CT,Middlesex,*,2020
H5854,808,7040,9009,CT,New Haven,*,2020
H5854,808,7050,9011,CT,New London,*,2020
H5854,808,7060,9013,CT,Tolland,*,2020
H5854,808,7070,9015,CT,Windham,*,2020
H5854,809,7000,9001,CT,Fairfield,*,2020
H5854,809,7010,9003,CT,Hartford,*,2020
H5854,809,7020,9005,CT,Litchfield,*,2020
H5854,809,7030,9007,CT,Middlesex,*,2020
H5854,809,7040,9009,CT,New Haven,*,2020
H5854,809,7050,9011,CT,New London,*,2020
H5854,809,7060,9013,CT,Tolland,*,2020
H5854,809,7070,9015,CT,Windham,*,2020
H5854,810,7000,9001,CT,Fairfield,*,2020
H5854,810,7010,9003,CT,Hartford,*,2020
H5854,810,7020,9005,CT,Litchfield,*,2020
H5854,810,7030,9007,CT,Middlesex,*,2020
H5854,810,7040,9009,CT,New Haven,*,2020
H5854,810,7050,9011,CT,New London,*,2020
H5854,810,7060,9013,CT,Tolland,*,2020
H5854,810,7070,9015,CT,Windham,*,2020
H5854,811,7000,9001,CT,Fairfield,*,2020
H5854,811,7010,9003,CT,Hartford,*,2020
H5854,811,7020,9005,CT,Litchfield,*,2020
H5854,811,7030,9007,CT,Middlesex,*,2020
H5854,811,7040,9009,CT,New Haven,*,2020
H5854,811,7050,9011,CT,New London,*,2020
H5854,811,7060,9013,CT,Tolland,*,2020
H5854,811,7070,9015,CT,Windham,*,2020
H5932,9,7040,9009,CT,New Haven,*,2020
H5970,21,7000,9001,CT,Fairfield,*,2020
H5970,21,7040,9009,CT,New Haven,*,2020
H5978,1,7000,9001,CT,Fairfield,*,2020
H5991,3,7000,9001,CT,Fairfield,*,2020
H5991,3,7040,9009,CT,New Haven,*,2020
H5991,6,7020,9005,CT,Litchfield,*,2020
H5991,6,7040,9009,CT,New Haven,*,2020
H6080,1,7000,9001,CT,Fairfield,*,2020
H6328,3,7010,9003,CT,Hartford,*,2020
H6328,801,7000,9001,CT,Fairfield,*,2020
H6328,801,7010,9003,CT,Hartford,*,2020
H6328,801,7020,9005,CT,Litchfield,*,2020
H6328,801,7030,9007,CT,Middlesex,*,2020
H6328,801,7040,9009,CT,New Haven,*,2020
H6328,801,7050,9011,CT,New London,*,2020
H6328,801,7060,9013,CT,Tolland,*,2020
H6328,801,7070,9015,CT,Windham,*,2020
H6328,802,7000,9001,CT,Fairfield,*,2020
H6328,802,7010,9003,CT,Hartford,*,2020
H6328,802,7020,9005,CT,Litchfield,*,2020
H6328,802,7030,9007,CT,Middlesex,*,2020
H6328,802,7040,9009,CT,New Haven,*,2020
H6328,802,7050,9011,CT,New London,*,2020
H6328,802,7060,9013,CT,Tolland,*,2020
H6328,802,7070,9015,CT,Windham,*,2020
H6328,803,7000,9001,CT,Fairfield,*,2020
H6328,803,7010,9003,CT,Hartford,*,2020
H6328,803,7020,9005,CT,Litchfield,*,2020
H6328,803,7030,9007,CT,Middlesex,*,2020
H6328,803,7040,9009,CT,New Haven,*,2020
H6328,803,7050,9011,CT,New London,*,2020
H6328,803,7060,9013,CT,Tolland,*,2020
H6328,803,7070,9015,CT,Windham,*,2020
H6328,804,7000,9001,CT,Fairfield,*,2020
H6328,804,7010,9003,CT,Hartford,*,2020
H6328,804,7020,9005,CT,Litchfield,*,2020
H6328,804,7030,9007,CT,Middlesex,*,2020
H6328,804,7040,9009,CT,New Haven,*,2020
H6328,804,7050,9011,CT,New London,*,2020
H6328,804,7060,9013,CT,Tolland,*,2020
H6328,804,7070,9015,CT,Windham,*,2020
H6453,801,7000,9001,CT,Fairfield,*,2020
H6453,801,7010,9003,CT,Hartford,*,2020
H6453,801,7020,9005,CT,Litchfield,*,2020
H6453,801,7030,9007,CT,Middlesex,*,2020
H6453,801,7040,9009,CT,New Haven,*,2020
H6453,801,7050,9011,CT,New London,*,2020
H6453,801,7060,9013,CT,Tolland,*,2020
H6453,801,7070,9015,CT,Windham,*,2020
H6453,802,7000,9001,CT,Fairfield,*,2020
H6453,802,7010,9003,CT,Hartford,*,2020
H6453,802,7020,9005,CT,Litchfield,*,2020
H6453,802,7030,9007,CT,Middlesex,*,2020
H6453,802,7040,9009,CT,New Haven,*,2020
H6453,802,7050,9011,CT,New London,*,2020
H6453,802,7060,9013,CT,Tolland,*,2020
H6453,802,7070,9015,CT,Windham,*,2020
H6453,803,7000,9001,CT,Fairfield,*,2020
H6453,803,7010,9003,CT,Hartford,*,2020
H6453,803,7020,9005,CT,Litchfield,*,2020
H6453,803,7030,9007,CT,Middlesex,*,2020
H6453,803,7040,9009,CT,New Haven,*,2020
H6453,803,7050,9011,CT,New London,*,2020
H6453,803,7060,9013,CT,Tolland,*,2020
H6453,803,7070,9015,CT,Windham,*,2020
H6502,801,7000,9001,CT,Fairfield,*,2020
H6502,801,7010,9003,CT,Hartford,*,2020
H6502,801,7020,9005,CT,Litchfield,*,2020
H6502,801,7030,9007,CT,Middlesex,*,2020
H6502,801,7040,9009,CT,New Haven,*,2020
H6502,801,7050,9011,CT,New London,*,2020
H6502,801,7060,9013,CT,Tolland,*,2020
H6502,801,7070,9015,CT,Windham,*,2020
H6502,802,7000,9001,CT,Fairfield,*,2020
H6502,802,7010,9003,CT,Hartford,*,2020
H6502,802,7020,9005,CT,Litchfield,*,2020
H6502,802,7030,9007,CT,Middlesex,*,2020
H6502,802,7040,9009,CT,New Haven,*,2020
H6502,802,7050,9011,CT,New London,*,2020
H6502,802,7060,9013,CT,Tolland,*,2020
H6502,802,7070,9015,CT,Windham,*,2020
H6502,803,7000,9001,CT,Fairfield,*,2020
H6502,803,7010,9003,CT,Hartford,*,2020
H6502,803,7020,9005,CT,Litchfield,*,2020
H6502,803,7030,9007,CT,Middlesex,*,2020
H6502,803,7040,9009,CT,New Haven,*,2020
H6502,803,7050,9011,CT,New London,*,2020
H6502,803,7060,9013,CT,Tolland,*,2020
H6502,803,7070,9015,CT,Windham,*,2020
H6622,10,7040,9009,CT,New Haven,*,2020
H6622,37,7050,9011,CT,New London,*,2020
H6622,38,7040,9009,CT,New Haven,*,2020
H6723,801,7000,9001,CT,Fairfield,*,2020
H6723,801,7010,9003,CT,Hartford,*,2020
H6723,801,7020,9005,CT,Litchfield,*,2020
H6723,801,7030,9007,CT,Middlesex,*,2020
H6723,801,7040,9009,CT,New Haven,*,2020
H6723,801,7050,9011,CT,New London,*,2020
H6723,801,7060,9013,CT,Tolland,*,2020
H6723,801,7070,9015,CT,Windham,*,2020
H6723,802,7000,9001,CT,Fairfield,*,2020
H6723,802,7010,9003,CT,Hartford,*,2020
H6723,802,7020,9005,CT,Litchfield,*,2020
H6723,802,7030,9007,CT,Middlesex,*,2020
H6723,802,7040,9009,CT,New Haven,*,2020
H6723,802,7050,9011,CT,New London,*,2020
H6723,802,7060,9013,CT,Tolland,*,2020
H6723,802,7070,9015,CT,Windham,*,2020
H6723,803,7000,9001,CT,Fairfield,*,2020
H6723,803,7010,9003,CT,Hartford,*,2020
H6723,803,7020,9005,CT,Litchfield,*,2020
H6723,803,7030,9007,CT,Middlesex,*,2020
H6723,803,7040,9009,CT,New Haven,*,2020
H6723,803,7050,9011,CT,New London,*,2020
H6723,803,7060,9013,CT,Tolland,*,2020
H6723,803,7070,9015,CT,Windham,*,2020
H6750,5,7020,9005,CT,Litchfield,*,2020
H6786,804,7000,9001,CT,Fairfield,*,2020
H6786,804,7010,9003,CT,Hartford,*,2020
H6786,804,7020,9005,CT,Litchfield,*,2020
H6786,804,7030,9007,CT,Middlesex,*,2020
H6786,804,7040,9009,CT,New Haven,*,2020
H6786,804,7050,9011,CT,New London,*,2020
H6786,804,7060,9013,CT,Tolland,*,2020
H6786,804,7070,9015,CT,Windham,*,2020
H6988,1,7040,9009,CT,New Haven,*,2020
H7063,801,7000,9001,CT,Fairfield,*,2020
H7063,801,7010,9003,CT,Hartford,*,2020
H7063,801,7020,9005,CT,Litchfield,*,2020
H7063,801,7030,9007,CT,Middlesex,*,2020
H7063,801,7040,9009,CT,New Haven,*,2020
H7063,801,7050,9011,CT,New London,*,2020
H7063,801,7060,9013,CT,Tolland,*,2020
H7063,801,7070,9015,CT,Windham,*,2020
H7063,802,7000,9001,CT,Fairfield,*,2020
H7063,802,7010,9003,CT,Hartford,*,2020
H7063,802,7020,9005,CT,Litchfield,*,2020
H7063,802,7030,9007,CT,Middlesex,*,2020
H7063,802,7040,9009,CT,New Haven,*,2020
H7063,802,7050,9011,CT,New London,*,2020
H7063,802,7060,9013,CT,Tolland,*,2020
H7063,802,7070,9015,CT,Windham,*,2020
H7149,801,7000,9001,CT,Fairfield,*,2020
H7149,801,7010,9003,CT,Hartford,*,2020
H7149,801,7020,9005,CT,Litchfield,*,2020
H7149,801,7030,9007,CT,Middlesex,*,2020
H7149,801,7040,9009,CT,New Haven,*,2020
H7149,801,7050,9011,CT,New London,*,2020
H7149,801,7060,9013,CT,Tolland,*,2020
H7149,801,7070,9015,CT,Windham,*,2020
H7149,802,7000,9001,CT,Fairfield,*,2020
H7149,802,7010,9003,CT,Hartford,*,2020
H7149,802,7020,9005,CT,Litchfield,*,2020
H7149,802,7030,9007,CT,Middlesex,*,2020
H7149,802,7040,9009,CT,New Haven,*,2020
H7149,802,7050,9011,CT,New London,*,2020
H7149,802,7060,9013,CT,Tolland,*,2020
H7149,802,7070,9015,CT,Windham,*,2020
H7149,804,7000,9001,CT,Fairfield,*,2020
H7149,804,7010,9003,CT,Hartford,*,2020
H7149,804,7020,9005,CT,Litchfield,*,2020
H7149,804,7030,9007,CT,Middlesex,*,2020
H7149,804,7040,9009,CT,New Haven,*,2020
H7149,804,7050,9011,CT,New London,*,2020
H7149,804,7060,9013,CT,Tolland,*,2020
H7149,804,7070,9015,CT,Windham,*,2020
H7165,805,7000,9001,CT,Fairfield,*,2020
H7165,805,7010,9003,CT,Hartford,*,2020
H7165,805,7020,9005,CT,Litchfield,*,2020
H7165,805,7030,9007,CT,Middlesex,*,2020
H7165,805,7040,9009,CT,New Haven,*,2020
H7165,805,7050,9011,CT,New London,*,2020
H7165,805,7060,9013,CT,Tolland,*,2020
H7165,805,7070,9015,CT,Windham,*,2020
H7165,806,7000,9001,CT,Fairfield,*,2020
H7165,806,7010,9003,CT,Hartford,*,2020
H7165,806,7020,9005,CT,Litchfield,*,2020
H7165,806,7030,9007,CT,Middlesex,*,2020
H7165,806,7040,9009,CT,New Haven,*,2020
H7165,806,7050,9011,CT,New London,*,2020
H7165,806,7060,9013,CT,Tolland,*,2020
H7165,806,7070,9015,CT,Windham,*,2020
H7172,1,7050,9011,CT,New London,*,2020
H7301,801,7000,9001,CT,Fairfield,*,2020
H7301,801,7010,9003,CT,Hartford,*,2020
H7301,801,7020,9005,CT,Litchfield,*,2020
H7301,801,7030,9007,CT,Middlesex,*,2020
H7301,801,7040,9009,CT,New Haven,*,2020
H7301,801,7050,9011,CT,New London,*,2020
H7301,801,7060,9013,CT,Tolland,*,2020
H7301,801,7070,9015,CT,Windham,*,2020
H7301,803,7000,9001,CT,Fairfield,*,2020
H7301,803,7010,9003,CT,Hartford,*,2020
H7301,803,7020,9005,CT,Litchfield,*,2020
H7301,803,7030,9007,CT,Middlesex,*,2020
H7301,803,7040,9009,CT,New Haven,*,2020
H7301,803,7050,9011,CT,New London,*,2020
H7301,803,7060,9013,CT,Tolland,*,2020
H7301,803,7070,9015,CT,Windham,*,2020
H7301,807,7000,9001,CT,Fairfield,*,2020
H7301,807,7010,9003,CT,Hartford,*,2020
H7301,807,7020,9005,CT,Litchfield,*,2020
H7301,807,7030,9007,CT,Middlesex,*,2020
H7301,807,7040,9009,CT,New Haven,*,2020
H7301,807,7050,9011,CT,New London,*,2020
H7301,807,7060,9013,CT,Tolland,*,2020
H7301,807,7070,9015,CT,Windham,*,2020
H7326,3,7000,9001,CT,Fairfield,*,2020
H7419,1,7010,9003,CT,Hartford,*,2020
H7419,1,7050,9011,CT,New London,*,2020
H7419,1,7070,9015,CT,Windham,*,2020
H7522,801,7040,9009,CT,New Haven,*,2020
H7728,801,7000,9001,CT,Fairfield,*,2020
H7728,801,7010,9003,CT,Hartford,*,2020
H7728,801,7020,9005,CT,Litchfield,*,2020
H7728,801,7030,9007,CT,Middlesex,*,2020
H7728,801,7040,9009,CT,New Haven,*,2020
H7728,801,7050,9011,CT,New London,*,2020
H7728,801,7060,9013,CT,Tolland,*,2020
H7728,801,7070,9015,CT,Windham,*,2020
H7728,802,7000,9001,CT,Fairfield,*,2020
H7728,802,7010,9003,CT,Hartford,*,2020
H7728,802,7020,9005,CT,Litchfield,*,2020
H7728,802,7030,9007,CT,Middlesex,*,2020
H7728,802,7040,9009,CT,New Haven,*,2020
H7728,802,7050,9011,CT,New London,*,2020
H7728,802,7060,9013,CT,Tolland,*,2020
H7728,802,7070,9015,CT,Windham,*,2020
H7728,803,7000,9001,CT,Fairfield,*,2020
H7728,803,7010,9003,CT,Hartford,*,2020
H7728,803,7020,9005,CT,Litchfield,*,2020
H7728,803,7030,9007,CT,Middlesex,*,2020
H7728,803,7040,9009,CT,New Haven,*,2020
H7728,803,7050,9011,CT,New London,*,2020
H7728,803,7060,9013,CT,Tolland,*,2020
H7728,803,7070,9015,CT,Windham,*,2020
H7728,804,7000,9001,CT,Fairfield,*,2020
H7728,804,7010,9003,CT,Hartford,*,2020
H7728,804,7020,9005,CT,Litchfield,*,2020
H7728,804,7030,9007,CT,Middlesex,*,2020
H7728,804,7040,9009,CT,New Haven,*,2020
H7728,804,7050,9011,CT,New London,*,2020
H7728,804,7060,9013,CT,Tolland,*,2020
H7728,804,7070,9015,CT,Windham,*,2020
H7728,805,7000,9001,CT,Fairfield,*,2020
H7728,805,7010,9003,CT,Hartford,*,2020
H7728,805,7020,9005,CT,Litchfield,*,2020
H7728,805,7030,9007,CT,Middlesex,*,2020
H7728,805,7040,9009,CT,New Haven,*,2020
H7728,805,7050,9011,CT,New London,*,2020
H7728,805,7060,9013,CT,Tolland,*,2020
H7728,805,7070,9015,CT,Windham,*,2020
H7728,806,7000,9001,CT,Fairfield,*,2020
H7728,806,7010,9003,CT,Hartford,*,2020
H7728,806,7020,9005,CT,Litchfield,*,2020
H7728,806,7030,9007,CT,Middlesex,*,2020
H7728,806,7040,9009,CT,New Haven,*,2020
H7728,806,7050,9011,CT,New London,*,2020
H7728,806,7060,9013,CT,Tolland,*,2020
H7728,806,7070,9015,CT,Windham,*,2020
H7728,807,7000,9001,CT,Fairfield,*,2020
H7728,807,7010,9003,CT,Hartford,*,2020
H7728,807,7020,9005,CT,Litchfield,*,2020
H7728,807,7030,9007,CT,Middlesex,*,2020
H7728,807,7040,9009,CT,New Haven,*,2020
H7728,807,7050,9011,CT,New London,*,2020
H7728,807,7060,9013,CT,Tolland,*,2020
H7728,807,7070,9015,CT,Windham,*,2020
H7728,808,7000,9001,CT,Fairfield,*,2020
H7728,808,7010,9003,CT,Hartford,*,2020
H7728,808,7020,9005,CT,Litchfield,*,2020
H7728,808,7030,9007,CT,Middlesex,*,2020
H7728,808,7040,9009,CT,New Haven,*,2020
H7728,808,7050,9011,CT,New London,*,2020
H7728,808,7060,9013,CT,Tolland,*,2020
H7728,808,7070,9015,CT,Windham,*,2020
H7728,809,7000,9001,CT,Fairfield,*,2020
H7728,809,7010,9003,CT,Hartford,*,2020
H7728,809,7020,9005,CT,Litchfield,*,2020
H7728,809,7030,9007,CT,Middlesex,*,2020
H7728,809,7040,9009,CT,New Haven,*,2020
H7728,809,7050,9011,CT,New London,*,2020
H7728,809,7060,9013,CT,Tolland,*,2020
H7728,809,7070,9015,CT,Windham,*,2020
H7728,810,7000,9001,CT,Fairfield,*,2020
H7728,810,7010,9003,CT,Hartford,*,2020
H7728,810,7020,9005,CT,Litchfield,*,2020
H7728,810,7030,9007,CT,Middlesex,*,2020
H7728,810,7040,9009,CT,New Haven,*,2020
H7728,810,7050,9011,CT,New London,*,2020
H7728,810,7060,9013,CT,Tolland,*,2020
H7728,810,7070,9015,CT,Windham,*,2020
H7728,811,7000,9001,CT,Fairfield,*,2020
H7728,811,7010,9003,CT,Hartford,*,2020
H7728,811,7020,9005,CT,Litchfield,*,2020
H7728,811,7030,9007,CT,Middlesex,*,2020
H7728,811,7040,9009,CT,New Haven,*,2020
